word,count
swallow,2
boots,2
coat,2
garden,2
headed,2
beard,2
mic,2
handcuffs,2
wig,2
mustard,2
designer,2
struggle,2
maybach,2
uncle,2
balin,2
rappers,2
wokhardt,2
fft,2
gucci,2
valentino,2
ayo,2
bringin,2
homie,2
months,2
hatin,2
enemies,2
asking,2
figure,2
plate,2
dig,2
dm,2
throwin,2
album,2
price,2
megan,2
pole,2
mirror,2
promised,2
adored,2
fires,2
sang,2
chorus,2
signs,2
blindly,2
closed,2
bullshit,2
tequila,2
thug,2
satisfaction,2
shooters,2
family,2
shaky,2
solo,2
guarantee,2
center,2
reflection,2
bend,2
jumping,2
track,2
keeping,2
dababy,2
bieber,2
tea,2
hoo,2
disco,2
overload,2
glow,2
dawn,2
raider,2
skills,2
sides,2
choosin,2
dash,2
rise,2
lap,2
drizzy,2
store,2
attack,2
rapper,2
drake,2
regret,2
spillin,2
buyin,2
person,2
imagine,2
teeth,2
emotions,2
asleep,2
married,2
sneak,2
exactly,2
watched,2
movie,2
sunrise,2
loves,2
legs,2
zoom,2
vip,2
excited,2
cake,2
company,2
confused,2
victim,2
misery,2
wash,2
galaxy,2
tsunami,2
thunder,2
rocks,2
dinner,2
dealer,2
og,2
ray,2
aight,2
wit,2
ni,2
luzco,2
rosalía,2
dice,2
wuh,2
se,2
los,2
e,2
como,2
en,2
y,2
rebel,2
dealin,2
addicted,2
cell,2
years,2
spent,2
couch,2
starin,2
ceiling,2
wasted,2
regrets,2
begins,2
trees,2
gold,2
lying,2
test,2
bling,2
supposed,2
calling,2
chick,2
tag,2
goodbyes,2
pushing,2
earthquake,2
dog,2
palm,2
revive,2
shootin,2
follow,2
curl,2
lady,2
falls,2
feet,2
mistake,2
j,2
normal,2
during,2
shines,2
truckers,2
villain,2
blockbusters,2
rick,2
list,2
fifth,2
vacation,2
fans,2
dollar,2
stack,2
kid,2
ink,2
cheese,2
ear,2
richard,2
lyrics,2
harry,2
column,2
means,2
mentally,2
duck,2
hilfiger,2
skunk,2
codeine,2
semi,2
above,2
often,2
stain,2
few,2
slammed,2
promise,2
tuck,2
manager,2
sexy,2
rep,2
presents,2
tree,2
send,2
magic,2
brightly,2
smell,2
almost,2
tiki,2
bars,2
leakin,2
caps,2
marley,2
meanie,2
teeny,2
wanting,2
thrive,2
notch,2
millis,2
history,2
fox,2
chop,2
follies,2
spaceship,2
decide,2
chanel,2
wreck,2
confident,2
admit,2
hater,2
hat,2
youngins,2
course,2
lead,2
conscience,2
devil,2
taught,2
bridges,2
arrested,2
dogs,2
grow,2
monsters,2
seems,2
speaking,2
deny,2
pretending,2
versace,2
nine,2
tricks,2
sexed,2
beef,2
race,2
breathin,2
vibes,2
sittin,2
jail,2
speakin,2
cancel,2
breasts,2
uber,2
bruises,2
silent,2
b,2
sturdy,2
comments,2
bail,2
weapon,2
penny,2
grabbed,2
scotts,2
scouts,2
cleveland,2
math,2
hustlin,2
limousine,2
rhyme,2
flex,2
stuff,2
smalls,2
junior,2
mafia,2
goodnight,2
zypitano,2
luxury,2
hypnotize,2
pickin,2
beer,2
turnin,2
hallelujah,2
bound,2
strong,2
bagg,2
furnace,2
stalk,2
secluded,2
diluted,2
superhuman,2
od,2
homeboy,2
bygones,2
famous,2
withdrawals,1
overdrive,1
upside,1
doomed,1
stash,1
cruise,1
bulletproof,1
cadillac,1
smarter,1
harder,1
dwayne,1
lotta,1
arm,1
rim,1
vince,1
c,1
aaliyah,1
model,1
whips,1
compton,1
sea,1
steelo,1
pouch,1
forrest,1
chances,1
rollie,1
plain,1
president,1
candidate,1
zimmerman,1
crisco,1
heartbreak,1
hahahahaha,1
tank,1
bon,1
morrison,1
threw,1
window,1
montage,1
girlfriend,1
groupie,1
superstars,1
más,1
cakin,1
green,1
coke,1
smash,1
sweeter,1
chart,1
rainbow,1
strawberry,1
lemon,1
numbered,1
texts,1
cheapskate,1
release,1
fame,1
clout,1
fbg,1
forbid,1
frontflips,1
granny,1
brick,1
haywire,1
taliban,1
pluto,1
convicts,1
enrolled,1
nonsense,1
osama,1
sprayed,1
candlelight,1
pj,1
backwood,1
sticky,1
tote,1
extended,1
stretch,1
bando,1
penthouse,1
closet,1
chandelier,1
languages,1
promethazine,1
percocet,1
ton,1
serena,1
tremendo,1
fettuccini,1
clarity,1
pinky,1
order,1
fiji,1
voo,1
cost,1
bird,1
maniac,1
alien,1
splurgin,1
kitty,1
cat,1
believed,1
december,1
hatred,1
powerful,1
ember,1
torches,1
homestretch,1
although,1
planned,1
wolves,1
numbed,1
helped,1
escape,1
tend,1
reading,1
bug,1
cheesin,1
bouncing,1
impressed,1
zip,1
steal,1
pushin,1
bush,1
hating,1
committed,1
realer,1
titties,1
highway,1
blur,1
hanging,1
zone,1
friendzone,1
intro,1
tempo,1
eating,1
fettuccine,1
vincenzo,1
haired,1
shego,1
hero,1
learnin,1
lingo,1
gym,1
madam,1
cam,1
fam,1
resentment,1
expressions,1
discouraged,1
share,1
connection,1
stretching,1
reflections,1
evolvin,1
depressing,1
basketball,1
cardinals,1
cherish,1
present,1
drinking,1
protection,1
invested,1
obsession,1
sitting,1
relaxin,1
pg,1
traction,1
venue,1
accent,1
belt,1
unfastened,1
distraction,1
latin,1
patent,1
satin,1
tuned,1
jackin,1
verse,1
passing,1
monkey,1
mona,1
lisa,1
cheesy,1
pizza,1
exclusive,1
insta,1
boutiques,1
booties,1
relaxing,1
bagged,1
record,1
beefing,1
ignore,1
attacked,1
whacked,1
smacked,1
pulling,1
lamb,1
kickin,1
stalli,1
chan,1
poodle,1
lines,1
brakes,1
ricky,1
bobby,1
shaking,1
bake,1
nobu,1
foods,1
snappin,1
ovation,1
job,1
create,1
muse,1
shade,1
threat,1
beast,1
approval,1
refusal,1
sponsor,1
colorado,1
toronto,1
quavo,1
goals,1
independent,1
percentage,1
commitment,1
admitted,1
fitted,1
anyone,1
stepped,1
golden,1
cried,1
noticed,1
underwater,1
ago,1
walked,1
dolo,1
pablo,1
photo,1
tony,1
manolo,1
flexing,1
aerobics,1
balling,1
waters,1
overs,1
berries,1
wonderful,1
june,1
washed,1
wayside,1
kidding,1
replace,1
replay,1
seeing,1
walls,1
wandering,1
unpack,1
baggage,1
aware,1
beachwood,1
cafe,1
grew,1
grandma,1
curiosity,1
seven,1
pullout,1
large,1
kegel,1
mack,1
cream,1
cook,1
gobble,1
bite,1
lip,1
tuition,1
hitter,1
smoker,1
snake,1
cobra,1
diabetic,1
gulp,1
gag,1
choke,1
dangly,1
punani,1
dasani,1
soggy,1
behind,1
yuh,1
honor,1
leashes,1
cheating,1
food,1
ate,1
feeder,1
demeanor,1
bang,1
whose,1
spell,1
macaroni,1
pot,1
yajects,1
pint,1
nip,1
serve,1
fronted,1
p,1
birds,1
birdbath,1
frontin,1
suwoop,1
orleans,1
voodoo,1
tatted,1
givenchy,1
twins,1
swerve,1
flash,1
snapchat,1
yellow,1
lemonade,1
bentayga,1
dojo,1
sensei,1
umbrellas,1
kiddin,1
limit,1
rockstars,1
trapstar,1
clip,1
nina,1
wind,1
breeze,1
decided,1
investing,1
estate,1
finding,1
flipped,1
flip,1
stiff,1
unorthodox,1
cali,1
pound,1
thee,1
ghetto,1
sophisticated,1
ignored,1
glasses,1
distorted,1
purpose,1
replaced,1
deserved,1
healing,1
chapter,1
child,1
swimwear,1
simplify,1
focus,1
fights,1
saving,1
sacrifice,1
shorties,1
petal,1
rose,1
mistakin,1
spots,1
creep,1
toosie,1
spun,1
their,1
summertime,1
describe,1
pressure,1
afford,1
ourselves,1
chubbs,1
himself,1
yolo,1
revealed,1
indecisive,1
win,1
chattanooga,1
fray,1
chevrolet,1
sipping,1
sack,1
maple,1
lamp,1
river,1
fe,1
given,1
radio,1
ex,1
creepin,1
karma,1
older,1
reputation,1
insatiable,1
habits,1
buying,1
beamer,1
disrespect,1
pin,1
catchin,1
fever,1
mam,1
morn,1
milk,1
kong,1
drum,1
lebron,1
ding,1
dong,1
ping,1
pong,1
join,1
whoever,1
ladies,1
gentlemen,1
kaniel,1
laid,1
overseas,1
gray,1
orange,1
drawers,1
dressed,1
switchin,1
rushin,1
tyin,1
ties,1
donuts,1
pose,1
flick,1
waitin,1
promo,1
cocoa,1
facades,1
sidewalk,1
loft,1
divided,1
valley,1
sweater,1
sneakers,1
kenzo,1
limbo,1
timbo,1
beefin,1
bums,1
react,1
anytime,1
victory,1
snap,1
distance,1
closeable,1
gap,1
relax,1
rats,1
atlanta,1
tae,1
stretched,1
surround,1
dracs,1
embraced,1
ritz,1
forgot,1
bent,1
valet,1
knocked,1
beatin,1
eatin,1
backyard,1
eden,1
gunna,1
verses,1
purses,1
braggin,1
happenin,1
embarrasin,1
comparisons,1
baddest,1
dispatch,1
matchin,1
lowkey,1
gear,1
looks,1
contribute,1
captions,1
mode,1
poles,1
loads,1
trophy,1
sendin,1
emojis,1
motion,1
cope,1
hopeless,1
rodent,1
corvette,1
stolen,1
future,1
has,1
forgiveness,1
health,1
earth,1
hoping,1
husband,1
short,1
sucks,1
younger,1
cheer,1
goofy,1
videos,1
bark,1
cuddle,1
sundays,1
mondays,1
miami,1
sweat,1
dripping,1
sapphire,1
moonlight,1
danced,1
sand,1
undress,1
hooked,1
tongue,1
deadly,1
wrapped,1
fastest,1
stressin,1
loot,1
queseria,1
boot,1
familia,1
drank,1
steel,1
midas,1
vibiest,1
giants,1
extravagant,1
broad,1
hypnotizing,1
unattach,1
obvious,1
elephant,1
arguin,1
bedroom,1
cellular,1
fourties,1
mismatch,1
rainfall,1
innocent,1
bottled,1
teardrops,1
sins,1
cashmoneyap,1
k,1
thou,1
exotic,1
bun,1
fully,1
momma,1
paris,1
beggin,1
industry,1
charles,1
riri,1
tipsy,1
cork,1
pinot,1
grigio,1
hmph,1
major,1
payne,1
camo,1
yessir,1
rambo,1
cuban,1
choker,1
reebook,1
estilista,1
guay,1
te,1
niego,1
porque,1
sé,1
hay,1
ve,1
pregunta,1
na,1
si,1
perdí,1
tengo,1
claro,1
es,1
canelo,1
el,1
nada,1
asusta,1
vivo,1
oasis,1
paz,1
tumban,1
hakuna,1
matata,1
timón,1
pumba,1
voy,1
leyenda,1
así,1
dale,1
zumba,1
dejo,1
ciego,1
con,1
vibra,1
alumbra,1
tumba,1
nosotros,1
rumba,1
ra,1
daredevil,1
scenario,1
merry,1
rooftop,1
pedestal,1
flu,1
medical,1
